HISTORY,CVP,PCWP,HYPOVOLEMIA,LVEDVOLUME,LVFAILURE,STROKEVOLUME,ERR0OUTPUT,HRBP,HREKG,ERRCAUTER,HRSAT,INSUFFANESTH,ANAPHYLAXIS,TPR,EXPCO2,KINKEDTUBE,MINVOL,FIO2,PVSAT,SAO2,PAP,PULMEMBOLUS,SHUNT,PRESS,DISCONNECT,MINVOLSET,VENTMACH,VENTTUBE,VENTLUNG,VENTALV,ARTCO2,CATECHOL,HR,CO,BP
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,1,0,0,1,0.5,1,1,0.5,0,0.5,1,0,0.5,0,0,0,1,0,1,1,1,1
0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0.5,1,1,0.5,0,0.5,1,1,0.5,0.5,0,0,1,0,1,1,0,0.5
0,0.5,1,1,1,0,0.5,0,1,1,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,0
0,0.5,0,0,0.5,0,0.5,0,1,1,0,1,0,0,0.5,0,0,1,0.5,1,1,1,0,0.5,1,0,0.5,0.5,0,0,1,0,1,1,1,1
0,1,0.5,1,1,0,0.5,0,1,1,0,1,0,0,1,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0,0,1,1,1,1,1
0,1,0.5,0,0.5,0,0.5,0,0,0,0,0,1,0,0,0.5,0,1,0.5,1,1,0.5,0,0.5,1,1,0.5,0.5,0,0,1,0,1,0.5,0.5,0
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,1,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,0,0
0,0.5,0.5,0,0.5,0,0.5,1,1,0.5,1,0.5,1,0,0.5,0,1,0,0.5,0,0,1,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,1,1
0,0.5,1,1,1,0,0,0,0,0,1,0.5,1,0,1,0,0,1,0.5,1,0,0.5,0,1,1,1,0.5,0.5,0,0,1,0,0.5,0.5,0,1
0,0.5,0.5,0,0.5,0,0.5,0,0,0,1,0.5,0,0,1,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,1,0.5,0.5,1,1
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,1,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0.5,0,0,0,1,1,1,1,0.5
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0.5,0,1,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,1
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,0
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,1,0,0,1,0.5,1,1,0.5,0,0.5,0.5,0,0.5,0.5,0,0,1,0,1,1,1,1
0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,0,0
1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0.5,0,0,1,0,0.5,0,0,0.5,0.5,0,0,0,1,1,1,0.5,1
0,0.5,0.5,0,0.5,0,0.5,1,0.5,1,0,1,0,0,0,0.5,0,0,0.5,0,0,0.5,0,1,1,0,0.5,0.5,0,0,0,1,1,1,1,0
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0,0,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,0
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,0
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,1
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,1,0.5
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,1,0,0,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,1,0
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0.5,0,0,1,0.5,1,1,0.5,0,0.5,0,0,0.5,0.5,1,0,1,0,1,1,1,0.5
0,0,0,0,0,0,0.5,0,1,1,0,1,0,0,1,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0.5,0,0,0,1,1,1,1,1
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0,0.5,0,0,0,0,0,0.5,0,1,1,0,0.5,0.5,0,0,0,1,1,1,1,1
1,0,0,0,0,1,0,0,1,1,0,1,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,0,0
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0,0,0,0,1,1,1,1,0
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,1,1,0,0.5,0.5,0,0,0,1,1,1,1,0
0,0.5,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,0.5,0.5,0.5
0,0.5,0.5,0,0.5,0,0.5,0,1,0.5,1,0.5,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,0
0,0.5,0.5,0,0.5,0,1,0,1,1,0,1,0,0,0,0,0,1,0.5,1,1,0.5,0,0.5,1,1,0.5,0.5,0,0,1,0,1,1,1,0
0,0.5,0.5,0,0.5,0,0.5,0,1,0.5,1,0.5,0,0,0,0,1,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,0
0,0,0,0,0,0,0.5,0,1,1,0,1,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0.5,0,0,0,1,1,1,1,1
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0,0,0,1,0.5,1,1,0.5,0,0.5,1,1,0.5,0.5,0,0,1,0.5,1,1,1,0
0,0.5,0.5,0,0.5,0,0.5,0,1,0.5,1,0.5,0,0,0,0,0,1,0.5,1,1,0.5,0,0.5,1,1,0.5,0.5,0,0,1,0.5,1,1,1,0
0,1,1,0,1,0,0.5,0,1,1,0,1,0,0,0.5,1,0,0,0.5,0.5,0.5,0.5,0,0.5,0,0,0.5,0.5,0,1,0,1,1,1,1,1
0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,1,0.5,1,0,1,0,1,1,0,0.5,0.5,0,0,1,0,0.5,0.5,0.5,0.5
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,1,1,0,0.5,0.5,0,0.5,0,1,1,1,1,0
0,0.5,0.5,0,0.5,0,0.5,0,0,0,0,0,1,0,0.5,0.5,0,0,0.5,0,0,0.5,0,1,1,0,0.5,0.5,0,0,0,1,1,0.5,0.5,0.5
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0.5,0,1,0,0,0.5,0,0,0,0.5,0.5,0.5,0.5,0,0.5
0,0.5,0.5,0,0.5,0,0.5,1,0.5,1,0,1,0,0,1,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,1
0,0.5,0.5,0,0.5,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0,1,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,0
0,0.5,1,1,1,0,0.5,0,1,1,0,1,0,0,0.5,0,0,1,0,1,1,0,0,0.5,1,1,0.5,0.5,0,0,1,0,1,1,1,1
0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,1,1,0.5,0,0.5,1,0,0,0,0,0,1,0,0.5,0.5,0,0.5
0,1,0.5,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,0,0
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,1,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,0.5
0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0.5,1,1,0.5,0,0.5,0.5,0,0.5,0.5,0,0,1,0,1,1,0,0
0,0.5,0.5,0,0.5,0,0.5,0,1,0.5,1,0.5,0,0,0.5,0,0,1,0,0.5,0.5,0.5,0,0.5,0,0,0.5,0.5,1,0,1,0,1,1,1,1
0,0.5,1,1,1,0,0.5,0,1,0.5,1,0.5,0,0,0,1,0,1,0.5,0,0,0.5,0,0.5,1,1,1,1,0.5,1,0,1,1,1,1,0
0,1,1,1,1,0,0.5,0,1,1,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0.5,0.5,0,0,0,1,1,1,1,0
0,0.5,1,1,1,0,0.5,0,1,1,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,1,0
0,0,0.5,0,0.5,0,0.5,0,1,0.5,1,0.5,0,0,0.5,0,0,0,0.5,0,0,0.5,0,1,1,0,0.5,0.5,0,0,0,1,1,1,1,1
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0,0,0,0.5,0.5,0,0,0.5,0,1,1,0,0.5,0.5,0,0,0.5,0.5,1,1,1,0
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,0.5
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,1,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,1
0,0.5,0.5,0,0.5,0,0.5,0,0,0,0,0,1,0,1,0,0,1,0.5,1,1,0,0,0.5,0,0,1,1,1,0,1,0,0.5,0.5,0.5,1
1,0,0,0,0,1,0,1,0.5,1,0,1,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0.5,0,0,0,1,1,1,0.5,0.5
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0.5,0,0,0,0.5,0,0,0.5,0,1,1,0,0.5,0.5,0,0,0,1,1,1,1,1
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0,0,0,1,0.5,1,1,0.5,0,0.5,1,0,0.5,0,0,0,1,0,1,1,1,0
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0.5,0,0,1,0.5,1,1,0.5,0,0.5,0,0,0.5,1,1,0,1,0,1,1,1,1
0,0.5,0.5,0,0.5,0,0.5,1,0,0,0,0,0,0,0.5,0,0,1,0.5,1,1,0.5,0,0.5,1,0,0.5,0,0,0,1,0.5,1,0.5,0.5,0.5
0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0,1,1,1,0,0
0,0.5,0.5,0,0.5,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0.5,0,0,1,1,1,0,0,1,1,0.5,0.5,1
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,1
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,1,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0,0,0,0,0,1,1,1,1,1
0,1,1,1,1,0,0.5,0,1,1,0,1,0,0,1,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0.5,0,0,0,1,1,1,1,1
0,1,1,0,1,0,0.5,0,1,1,0,1,0,0,0,0,0,1,0.5,1,1,0.5,0,0.5,0,0,1,1,1,0,1,0,1,1,1,0
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0.5,0,0,1,0.5,1,0.5,1,0,0.5,1,0,0.5,0,0,0,1,0,1,1,1,1
0,1,1,0,1,0,0.5,0,1,1,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0,0,0,0,1,1,1,1,0
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,0
0,0.5,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0.5,0,0,0,1,1,0.5,0.5,0.5
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0,0,1,0,0.5,0,0,0.5,0,0.5,0,1,0.5,0.5,0,0,0,1,1,1,1,0
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0.5,0,0,0,1,1,1,1,0.5
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0.5,1,0,0,0.5,0,0,1,1,1,1,1,1,1,0.5,1,0,1,1,1,1,1
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,1
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0.5,0,0,0,0.5,0,0,0,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,1,1
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,1,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,1,1
0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0.5,1,0,0,0,0,0,0,1,1,1,0,0
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0,1,1,1,1,0
0,0.5,1,0,1,0,0.5,0,1,0.5,1,0.5,1,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,1,1
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,1,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,1,1
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,1,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0,0,0,0,1,1,1,1,1
0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,1,0,0.5,0,0.5,1,1,0.5,0.5,0,0,1,0,0.5,0.5,0,0
0,0,0,0,0,1,0,0,1,0.5,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,0,0
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,1,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,1,1
0,0.5,0.5,0,0.5,0,0.5,0,0.5,1,0,0,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,0,0,0
0,1,1,1,1,0,0,0,1,1,0,1,0,0,0.5,0,0,1,0.5,1,1,0.5,0,0.5,0,0,0.5,0,0,0,1,0,1,1,0,0
0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0.5,0,0,0.5,0,0,0.5,0,1,1,0,0.5,0.5,0,0,0,1,1,1,0,0
0,0,1,0,0,0,0.5,0,1,0.5,1,0.5,0,0,1,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,1,1
1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,0,0.5
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0.5,0,0,0,1,1,1,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0,0,0.5,0,0.5,1,1,0.5,0.5,0,0.5,0.5,0.5,1,0.5,0,0
0,0.5,0.5,0,0.5,0,0.5,0,1,0.5,0,1,0,0,0,0,0,1,0.5,1,1,0.5,0,0.5,1,1,0.5,0.5,0,0,1,0.5,1,1,1,0.5
0,0.5,0.5,0,0.5,0,0.5,1,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,1,1,0.5,0.5,0.5
0,1,1,1,1,0,0.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,1,0
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0.5,0,0,0,1,1,1,1,0
1,0,0,0,0,1,0,0,1,1,0,1,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,0,0
0,0.5,0.5,1,0.5,0,0.5,0,1,1,0,1,0,0,0.5,0,0,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,1
0,0.5,0.5,0,0.5,0,0.5,1,0.5,1,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,1,0
0,0.5,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0.5,0,1,0.5,1,1,0.5,0,0.5,1,1,0.5,0.5,0,0,1,1,1,0.5,0.5,0
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,1,0,0,1,0.5,1,0.5,0,0,0.5,1,1,0.5,0.5,0,0,1,0,1,1,1,1
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0.5,1,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0.5,0,1,0,1,1,1,1,0.5
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,1,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,1
1,0.5,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0.5,1,1,0.5,0.5,0,0,0,1,1,0.5,0.5,0
0,0.5,0.5,0,0.5,0,0.5,0,1,0.5,1,0.5,0,0,0,1,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,1,0,1,1,1,1,0
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,1,1
0,0.5,1,1,1,0,0.5,0,0,0,0,0,0,0,1,0,0,1,0.5,1,1,1,0,0.5,0.5,1,0.5,0.5,0,0,1,0,0.5,0.5,0.5,0.5
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,1,0,0,0,0.5,0,0,0.5,0,1,0,0,0.5,0.5,0,0,0,1,1,1,1,1
1,0.5,0,1,0,1,0,0,1,1,0,0.5,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,0,0
0,0.5,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,0.5,1,1,0.5,0,0.5,1,0,0.5,0.5,1,0.5,1,0,0.5,0.5,0.5,0
0,0.5,0.5,0,0.5,0,1,0,1,1,0,1,0,0,0,0,0,1,0.5,1,1,0.5,0,0.5,1,0,0.5,0,0,0,1,0,1,1,1,0
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,1,0,0,0,0,1,0.5,1,1,0.5,0,0.5,0,0,0.5,1,1,0,1,0.5,1,1,1,0
0,0.5,0.5,0,0.5,0,1,0,1,1,0,1,0,0,0.5,0,0,0.5,0.5,0,0,0.5,0,1,1,0,0.5,0.5,0,0,0.5,0.5,1,1,1,1
0,0.5,0.5,0,0.5,0,0.5,0,0,1,1,1,0,0,0.5,0,0,0,0.5,0,0,0.5,0,1,0,0,0.5,0.5,0,0,0,1,1,0.5,0.5,0.5
0,0,0,0,0,0,0.5,0,1,1,0,0,0,0,1,0,0,0,0.5,0,0,0.5,0,0.5,1,1,0.5,0.5,0,0,0,1,1,1,1,1
0,0.5,0.5,0,0.5,0,1,0,1,1,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,1,1,0.5,0,0,0,0,1,1,1,1,0
0,0.5,0.5,0,0.5,0,0.5,0,1,0.5,1,0.5,0,0,0.5,0,0,1,0.5,1,1,0.5,0,0.5,0,0,0.5,0.5,1,0,1,0,1,1,1,1
0,0.5,0.5,0,0.5,0,0.5,0,1,0.5,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,0
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,1,0,0,0.5,0,0,0.5,0,0,0.5,0,1,1,0,0.5,0.5,0,0,0,1,1,1,0.5,0
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0.5,0,0,1,0.5,1,1,0.5,0,0.5,0,0,0.5,1,1,0,1,0.5,1,1,1,1
0,1,0.5,1,1,0,0.5,0,1,1,0,1,0,0,1,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,1
0,1,1,1,1,0,0.5,0,0,0,0,0,1,0,1,0,0,0,0.5,1,1,0.5,0,0.5,0,0,0.5,0.5,0,0,1,0,0.5,0.5,0,1
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,1,1
0,1,1,1,1,0,0.5,0,1,0.5,1,0.5,0,0,1,0,1,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0.5,1,0,0,1,1,1,1,1
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,1,0,0,0,0.5,0,0,1,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,1,0.5
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,1,1
0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.5,0,0,0,0.5,0,0,0.5,0,1,0,0,0.5,0.5,0,0,0,1,1,1,0.5,0.5
0,1,1,1,1,0,0,1,0.5,0,0,0,1,0,1,1,0,1,0.5,1,1,0.5,0,0.5,1,0,0,0,0,0,1,0,0.5,0.5,0,0
0,0.5,0.5,0,0.5,0,0.5,0,0.5,0.5,1,0,0,0,1,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,0.5,0,0,0.5
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,1,0,0.5,0,0,1,0.5,1,1,0.5,0,0.5,0,0,0.5,0.5,0,0,1,0,1,1,1,1
0,0.5,0.5,0,0.5,0,0.5,0,1,0.5,1,0.5,0,0,1,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,1
0,0,0,0,0,0,0.5,0,1,1,0,1,0,0,0,0.5,0,0,0.5,0,0,0.5,0,1,0.5,0,0.5,0.5,0,0,0,1,1,1,1,0
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,0.5
0,1,1,1,1,0,0,1,0.5,1,0,1,0,0,0,1,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0.5,0,1,0,1,1,1,0,0
0,0.5,1,0,1,0,0.5,0,1,1,0,1,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0.5,0,0,0,1,1,1,1,1
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,0
0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0.5,0.5,0,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,0,0
0,1,1,1,1,0,0.5,0,1,1,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,0
0,0.5,0.5,1,0.5,0,0,0,1,0.5,1,0.5,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,0.5,0.5
0,0.5,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0,0,1,0.5,1,1,1,0,0.5,0,0,1,1,1,0,1,0,0.5,0.5,0.5,0.5
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0,0,0,0.5,0.5,0,0,0.5,0,1,1,0,0.5,0.5,0,0,0.5,0.5,1,1,1,0
0,0.5,1,1,1,0,0,1,0.5,1,0,1,0,0,0.5,0,0,0.5,0.5,0,0,0.5,0,1,1,0,0.5,0.5,0,0,0.5,0.5,1,1,0.5,0.5
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0.5,0,0,0,1,1,1,1,0.5
0,0.5,0.5,0,0.5,0,0.5,0,0,0,1,0.5,0,0,1,0,0,1,0.5,1,1,0.5,0,0.5,1,0,0.5,0,0,0,1,0,0.5,0.5,0.5,0.5
0,0.5,1,0,1,0,0.5,0,1,0.5,1,0.5,0,0,1,0,0,1,0.5,0,0,0.5,0,0.5,0,0,0.5,0.5,0,0,0,1,1,1,1,1
0,0,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0.5,0,0,0,1,0.5,0.5,0.5,1
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0.5,0,0,0,0,0,0,0.5,0,0.5,0,0,0.5,0.5,0,0,0,1,1,1,1,0.5
0,0.5,0.5,0,0.5,0,0,0,1,1,0,1,0,0,0.5,0,0,0,0.5,0,0,0,0,1,0.5,0,0.5,0.5,0,0,0,1,1,1,0.5,1
0,0.5,0.5,0,0.5,0,0.5,0,1,0.5,1,0.5,1,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,1,1
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0,0,0,1,0.5,1,1,0.5,0,0.5,0,0,0.5,0.5,0,0,1,0,1,1,1,0
0,0.5,0.5,0,0.5,0,0.5,0,1,1,0,1,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,1,1
0,0.5,1,1,1,0,0,0,1,1,0,1,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,1,1,0,0
